order_id,ordered_at,city,cuisine,weather_condition,traffic_level,courier_type,delivery_tier,order_value_usd,item_count,prep_time_minutes,courier_distance_km,courier_rating,batch_size,active_orders_nearby,restaurant_backlog_orders,promised_delivery_minutes,actual_delivery_minutes,tip_rate,customer_rating,was_late
FDS-701597,2025-02-09T04:35:00,Atlanta,burger,cold,high,car,priority,27.57,1,12,0.51,4.74,2,51,11,18,56.4,0.229,3.4,1
FDS-701598,2025-02-09T05:10:00,Seattle,thai,rain,low,car,priority,33.23,2,22,3.75,4.82,1,23,13,40.3,56.8,0.172,3.31,1
FDS-701599,2025-02-09T05:45:00,Atlanta,sushi,cold,high,car,standard,41.73,7,31,3.58,4.61,1,31,13,49.7,75.6,0.101,3.2,1
FDS-701600,2025-02-09T06:20:00,Atlanta,mexican,rain,medium,walker,priority,24.62,2,14,3.49,5,1,31,13,26.8,68.3,0.02,3.01,1
FDS-701601,2025-02-09T06:55:00,Atlanta,indian,clear,medium,scooter,standard,29.78,5,13,3.64,4.6,1,53,20,34.9,67.6,0.167,3.18,1
FDS-701602,2025-02-09T07:30:00,New York,mexican,heatwave,medium,bike,standard,31.14,7,30,7.64,4.91,1,47,19,65.4,128.6,0.078,1.94,1
FDS-701603,2025-02-09T08:05:00,Austin,indian,cold,high,car,priority,38.01,1,17,1.42,4.78,1,21,21,25.4,58.1,0.073,3.44,1
FDS-701604,2025-02-09T08:40:00,Austin,burger,storm,medium,car,standard,22.07,4,22,4.02,5,1,42,9,44.3,88.4,0.02,2.7,1
FDS-701605,2025-02-09T09:15:00,Austin,sushi,rain,severe,walker,standard,30.59,2,12,2.18,4.62,1,52,15,24.4,84.2,0.104,2.6,1
FDS-701606,2025-02-09T09:50:00,Seattle,sushi,clear,medium,bike,standard,32.16,3,23,0.52,4.8,1,58,7,28.7,65.5,0.059,3.13,1
FDS-701607,2025-02-09T10:25:00,Seattle,salad,rain,medium,scooter,scheduled,18.82,4,26,1.66,4.79,1,36,15,42.3,67.3,0.099,2.8,1
FDS-701608,2025-02-09T11:00:00,New York,mexican,clear,medium,car,standard,24.0,3,21,7.29,4.51,1,8,5,59.2,68.0,0.197,4.51,0
FDS-701609,2025-02-09T11:35:00,Austin,mexican,rain,high,car,priority,25.75,4,24,4.04,4.82,1,33,5,39.2,74.7,0.108,3.51,1
FDS-701610,2025-02-09T12:10:00,Phoenix,mexican,clear,high,car,scheduled,33.24,2,25,2.8,5,1,29,3,41.9,75.6,0.153,3.04,1
FDS-701611,2025-02-09T12:45:00,Austin,burger,rain,medium,car,standard,26.55,3,18,7.12,5,2,62,22,55.6,108.3,0.079,2.84,1
FDS-701612,2025-02-09T13:20:00,Chicago,indian,cold,medium,scooter,scheduled,9,2,28,3.96,4.79,1,24,7,54.3,73.8,0.154,3.03,1
FDS-701613,2025-02-09T13:55:00,Atlanta,indian,clear,medium,car,standard,34.97,5,24,6.31,4.57,1,8,14,56.0,70.3,0.135,3.34,1
FDS-701614,2025-02-09T14:30:00,Seattle,salad,heatwave,medium,car,scheduled,38.44,3,24,2.95,5,1,61,12,42.7,90.3,0.177,2.55,1
FDS-701615,2025-02-09T15:05:00,Austin,thai,rain,medium,car,priority,23.8,4,15,4.24,4.79,1,62,20,34.8,86.5,0.254,3.13,1
FDS-701616,2025-02-09T15:40:00,New York,thai,clear,medium,bike,standard,38.18,3,24,4.62,4.52,2,53,14,48.8,89.4,0.188,3.47,1
FDS-701617,2025-02-09T16:15:00,Seattle,burger,clear,severe,bike,standard,33.75,2,17,4.96,4.5,1,40,8,42.2,84.2,0.191,2.58,1
FDS-701618,2025-02-09T16:50:00,Austin,mexican,rain,low,scooter,standard,17.62,4,22,4.31,5,1,26,6,46.5,52.1,0.206,4.72,0
FDS-701619,2025-02-09T17:25:00,Atlanta,mexican,storm,low,bike,priority,12.31,1,12,6.37,5,1,42,0,39.9,62.4,0.07,4.17,1
FDS-701620,2025-02-09T18:00:00,Atlanta,burger,storm,severe,car,standard,9,6,16,4.64,4.78,2,49,10,43.1,103.3,0.175,2.23,1
FDS-701621,2025-02-09T18:35:00,Atlanta,sushi,clear,low,car,standard,12.28,1,23,7.92,4.41,1,47,10,63.9,88.3,0.188,3.01,1
FDS-701622,2025-02-09T19:10:00,New York,thai,clear,medium,car,standard,19.41,3,13,9.26,4.92,1,38,13,58.2,84.2,0.142,3.12,1
FDS-701623,2025-02-09T19:45:00,New York,indian,heatwave,high,car,scheduled,26.44,5,24,4.89,4.87,1,8,15,54.4,75.0,0.064,3.22,1
FDS-701624,2025-02-09T20:20:00,Seattle,thai,heatwave,medium,scooter,standard,12.25,2,20,8.1,4.84,1,43,5,61.9,85.1,0.132,3.67,1
FDS-701625,2025-02-09T20:55:00,Atlanta,salad,clear,severe,car,standard,22.21,4,32,6.59,5,1,43,6,66.5,97.3,0.078,3.64,1
FDS-701626,2025-02-09T21:30:00,Atlanta,indian,storm,severe,scooter,standard,23.95,3,22,6.5,4.7,1,12,10,53.8,94.4,0.101,3.49,1
FDS-701627,2025-02-09T22:05:00,Phoenix,thai,rain,medium,car,standard,36.97,3,26,3.05,4.62,1,60,12,45.8,86.2,0.078,3.3,1
FDS-701628,2025-02-09T22:40:00,Atlanta,salad,rain,medium,car,scheduled,37.86,3,22,0.94,4.59,1,8,10,33.6,51.4,0.066,3.26,1
FDS-701629,2025-02-09T23:15:00,Phoenix,sushi,clear,high,walker,standard,23.91,4,32,0.4,4.22,1,43,11,38.8,74.8,0.112,2.88,1
FDS-701630,2025-02-09T23:50:00,Seattle,sushi,clear,high,car,priority,31.77,3,24,0.4,5,1,58,12,26.5,75.5,0.06,2.82,1
FDS-701631,2025-02-10T00:25:00,Chicago,burger,heatwave,high,bike,standard,30.34,2,22,4.85,4.68,1,25,15,50.2,85.5,0.122,3.31,1
FDS-701632,2025-02-10T01:00:00,New York,pizza,heatwave,medium,bike,priority,30.53,3,23,4.67,4.89,2,20,12,44.9,69.5,0.17,3.69,1
FDS-701633,2025-02-10T01:35:00,Atlanta,salad,clear,low,bike,standard,32.36,7,34,4.29,4.94,1,28,14,57.3,83.1,0.052,3.32,1
FDS-701634,2025-02-10T02:10:00,New York,indian,clear,medium,bike,standard,25.35,3,20,3.54,5,1,91,5,40.2,82.8,0.049,2.78,1
FDS-701635,2025-02-10T02:45:00,Chicago,pizza,rain,medium,car,priority,39.94,2,24,7.27,4.7,2,23,20,57.5,97.0,0.106,2.64,1
FDS-701636,2025-02-10T03:20:00,Atlanta,salad,clear,medium,scooter,standard,26.49,5,32,4.65,4.5,2,53,15,58.9,92.5,0.125,3.48,1
FDS-701637,2025-02-10T03:55:00,New York,indian,clear,medium,walker,standard,22.75,3,31,2.03,4.58,1,35,10,43.1,66.5,0.115,3.9,1
FDS-701638,2025-02-10T04:30:00,Atlanta,salad,heatwave,medium,car,standard,39.88,3,22,4.71,4.76,1,88,9,46.9,89.9,0.1,2.48,1
FDS-701639,2025-02-10T05:05:00,Atlanta,sushi,clear,high,car,scheduled,26.44,3,26,4.92,4.74,1,35,21,51.9,101.0,0.117,3.2,1
FDS-701640,2025-02-10T05:40:00,Phoenix,salad,clear,high,car,standard,25.57,4,31,1.44,4.61,1,49,16,43.5,84.6,0.115,3.51,1
FDS-701641,2025-02-10T06:15:00,Phoenix,sushi,clear,high,bike,standard,39.47,2,26,6.37,4.45,1,56,9,57.6,93.9,0.199,3.12,1
FDS-701642,2025-02-10T06:50:00,Atlanta,thai,storm,low,car,scheduled,40.38,6,24,3.66,4.73,1,65,18,45.5,102.1,0.077,2.72,1
FDS-701643,2025-02-10T07:25:00,New York,mexican,cold,high,scooter,standard,46.62,5,29,3.3,4.56,2,24,9,48.1,65.8,0.02,3.59,1
FDS-701644,2025-02-10T08:00:00,Seattle,burger,rain,high,bike,scheduled,31.57,3,26,1.44,4.82,1,51,15,39.2,85.1,0.07,3.12,1
FDS-701645,2025-02-10T08:35:00,Seattle,salad,cold,high,car,standard,19.41,4,29,7.44,4.89,1,38,5,64.8,101.1,0.064,3.28,1
FDS-701646,2025-02-10T09:10:00,Phoenix,burger,heatwave,medium,car,standard,39.71,1,30,4.01,4.63,1,37,7,54.6,90.2,0.086,2.76,1
FDS-701647,2025-02-10T09:45:00,Seattle,thai,heatwave,high,car,standard,36.11,4,27,4.99,4.66,1,56,5,55.3,94.3,0.044,3.34,1
FDS-701648,2025-02-10T10:20:00,Atlanta,salad,clear,high,walker,priority,28.39,7,24,5.73,4.48,1,31,0,46.9,81.7,0.046,2.94,1
FDS-701649,2025-02-10T10:55:00,Atlanta,pizza,rain,low,scooter,standard,36.4,4,28,1.83,4.72,3,55,9,41.8,78.9,0.067,3.31,1
FDS-701650,2025-02-10T11:30:00,Austin,pizza,storm,severe,car,standard,38.48,2,14,2.35,4.57,1,46,8,30.1,83.2,0.125,2.96,1
FDS-701651,2025-02-10T12:05:00,Austin,thai,storm,medium,walker,priority,30.72,6,22,7.09,4.71,1,75,18,51.6,139.5,0.14,2.24,1
FDS-701652,2025-02-10T12:40:00,Austin,salad,clear,severe,scooter,standard,41.03,4,28,3.26,4.87,1,32,14,48.5,80.4,0.089,3.1,1
FDS-701653,2025-02-10T13:15:00,Atlanta,pizza,clear,low,car,scheduled,28.34,3,22,4.33,4.92,1,34,17,48.7,73.3,0.02,3.7,1
FDS-701654,2025-02-10T13:50:00,Chicago,pizza,storm,medium,car,standard,24.22,3,27,2.11,4.68,1,56,16,43.4,90.2,0.128,2.56,1
FDS-701655,2025-02-10T14:25:00,Seattle,salad,heatwave,severe,scooter,standard,12.53,1,22,9.33,4.6,1,44,6,66.8,106.8,0.089,2.97,1
FDS-701656,2025-02-10T15:00:00,Phoenix,thai,rain,medium,car,standard,9,3,26,1.68,4.46,1,62,12,39.4,90.0,0.045,2.85,1
FDS-701657,2025-02-10T15:35:00,New York,thai,heatwave,medium,car,standard,15.3,3,25,6.05,4.57,1,44,21,55.7,109.4,0.06,2.78,1
FDS-701658,2025-02-10T16:10:00,Seattle,indian,cold,low,car,standard,20.09,5,19,6.13,4.74,1,59,6,50.5,86.8,0.136,3.29,1
FDS-701659,2025-02-10T16:45:00,Phoenix,mexican,clear,low,scooter,standard,35.93,3,29,4.09,4.23,1,66,4,51.2,73.2,0.156,3.39,1
FDS-701660,2025-02-10T17:20:00,Atlanta,thai,cold,medium,car,standard,29.17,1,23,2.36,4.36,1,54,17,36.2,76.5,0.069,3.01,1
FDS-701661,2025-02-10T17:55:00,Atlanta,mexican,clear,medium,walker,standard,26.88,5,21,6.8,4.7,1,16,11,56.7,91.9,0.023,3.14,1
FDS-701662,2025-02-10T18:30:00,Seattle,salad,heatwave,medium,car,scheduled,25.84,4,29,3.06,4.83,1,31,11,50.6,80.2,0.136,3.48,1
FDS-701663,2025-02-10T19:05:00,Chicago,indian,clear,high,bike,standard,27.89,1,24,3.75,4.6,1,36,6,44.7,81.8,0.129,3.55,1
FDS-701664,2025-02-10T19:40:00,Atlanta,sushi,rain,low,scooter,standard,22.84,4,28,6.16,5,1,17,3,58.2,85.6,0.08,3.68,1
FDS-701665,2025-02-10T20:15:00,Chicago,indian,clear,high,walker,standard,28.35,1,15,5.24,4.47,1,12,7,42.7,76.8,0.021,3.64,1
FDS-701666,2025-02-10T20:50:00,Austin,pizza,clear,medium,bike,standard,36.56,3,14,1.68,4.98,1,58,3,26.1,45.3,0.023,3.6,1
FDS-701667,2025-02-10T21:25:00,Seattle,pizza,clear,severe,car,standard,22.84,6,25,8.58,4.61,2,51,13,66.0,127.4,0.165,2.77,1
FDS-701668,2025-02-10T22:00:00,Atlanta,pizza,heatwave,high,bike,standard,28.69,2,20,5.6,4.51,1,8,6,47.9,74.6,0.04,2.8,1
FDS-701669,2025-02-10T22:35:00,Phoenix,indian,storm,medium,walker,standard,27.4,5,31,5.85,4.94,1,44,11,63.0,119.7,0.105,2.84,1
FDS-701670,2025-02-10T23:10:00,Seattle,pizza,clear,medium,bike,standard,23.98,7,25,8.63,4.63,1,20,14,67.7,88.6,0.042,3.31,1
FDS-701671,2025-02-10T23:45:00,Phoenix,burger,cold,high,car,scheduled,12.97,1,15,6.38,4.55,1,39,3,48.3,91.6,0.186,3.06,1
FDS-701672,2025-02-11T00:20:00,Atlanta,indian,heatwave,medium,walker,standard,17.01,4,23,4.73,4.91,1,52,6,49.0,83.3,0.112,3.36,1
FDS-701673,2025-02-11T00:55:00,Atlanta,sushi,rain,high,scooter,standard,15.16,6,24,3.61,4.69,1,49,14,42.4,96.0,0.072,2.51,1
FDS-701674,2025-02-11T01:30:00,New York,sushi,heatwave,medium,scooter,standard,27.07,3,24,3.02,4.64,1,70,15,42.0,85.9,0.101,2.61,1
FDS-701675,2025-02-11T02:05:00,Phoenix,indian,rain,severe,car,priority,22.24,3,29,3.99,4.93,2,55,16,43.9,108.7,0.02,3.32,1
FDS-701676,2025-02-11T02:40:00,Atlanta,pizza,clear,high,car,standard,34.17,3,22,7.48,4.61,1,20,0,61.3,80.9,0.095,3.39,1
FDS-701677,2025-02-11T03:15:00,Atlanta,burger,heatwave,medium,bike,priority,20.7,3,26,7.58,4.42,1,54,10,60.6,98.1,0.193,2.77,1
FDS-701678,2025-02-11T03:50:00,New York,thai,rain,medium,bike,priority,40.09,1,21,4.79,4.33,2,59,19,43.7,96.8,0.158,3.15,1
FDS-701679,2025-02-11T04:25:00,New York,mexican,storm,low,car,standard,30.29,3,26,8.76,4.87,1,23,7,70.4,87.6,0.054,3.27,1
FDS-701680,2025-02-11T05:00:00,Atlanta,sushi,storm,medium,car,scheduled,16.02,3,28,5.29,4.8,2,76,8,59.3,108.8,0.029,2.82,1
FDS-701681,2025-02-11T05:35:00,Atlanta,burger,rain,low,walker,priority,12.87,1,21,5.44,4.69,1,54,4,44.3,76.0,0.171,2.91,1
FDS-701682,2025-02-11T06:10:00,Chicago,mexican,heatwave,medium,car,scheduled,23.26,2,13,2.33,5,1,56,5,30.2,56.2,0.215,3.88,1
FDS-701683,2025-02-11T06:45:00,Atlanta,mexican,cold,severe,car,scheduled,29.06,5,26,3.32,5,1,57,4,49.7,83.2,0.105,2.75,1
FDS-701684,2025-02-11T07:20:00,New York,salad,cold,high,bike,standard,21.91,2,18,1.7,4.69,1,69,16,31.2,75.3,0.148,2.78,1
FDS-701685,2025-02-11T07:55:00,Austin,thai,clear,medium,walker,standard,37.06,5,31,5.24,4.78,1,36,23,58.2,93.8,0.02,3.0,1
FDS-701686,2025-02-11T08:30:00,New York,mexican,rain,severe,bike,standard,33.78,3,15,6.39,4.97,1,38,8,49.3,99.4,0.177,3.0,1
FDS-701687,2025-02-11T09:05:00,New York,pizza,clear,low,scooter,priority,21.86,5,38,7.34,4.48,1,32,7,68.5,78.1,0.092,4.48,0
FDS-701688,2025-02-11T09:40:00,Chicago,thai,rain,medium,car,standard,33.79,3,22,7.48,5,1,31,15,58.3,96.4,0.077,3.47,1
FDS-701689,2025-02-11T10:15:00,Austin,mexican,cold,medium,scooter,standard,22.14,5,21,4.3,4.13,1,30,15,45.5,74.1,0.02,3.16,1
FDS-701690,2025-02-11T10:50:00,Chicago,mexican,clear,high,scooter,priority,38.47,3,20,3.89,4.32,2,33,22,36.6,72.2,0.141,3.53,1
FDS-701691,2025-02-11T11:25:00,Seattle,burger,rain,high,car,standard,33.85,4,21,2.38,4.59,2,41,7,37.0,77.6,0.131,3.06,1
FDS-701692,2025-02-11T12:00:00,New York,pizza,heatwave,high,car,standard,23.29,3,28,5.0,4.57,1,42,17,55.3,101.4,0.139,2.59,1
FDS-701693,2025-02-11T12:35:00,New York,thai,heatwave,low,walker,standard,36.09,2,17,2.96,4.56,1,41,16,35.3,68.5,0.081,3.08,1
FDS-701694,2025-02-11T13:10:00,New York,pizza,clear,medium,bike,scheduled,15.06,1,13,2.19,4.26,2,76,5,28.6,69.4,0.111,3.11,1
FDS-701695,2025-02-11T13:45:00,Chicago,pizza,heatwave,high,car,scheduled,22.33,2,16,4.99,4.55,2,66,13,46.5,110.3,0.177,2.61,1
FDS-701696,2025-02-11T14:20:00,New York,salad,cold,low,car,priority,47.35,3,21,5.2,4.49,1,68,11,41.3,88.4,0.119,3.08,1
FDS-701697,2025-02-11T14:55:00,New York,burger,clear,severe,car,standard,18.22,2,16,1.98,4.58,1,24,3,27.4,56.5,0.077,3.57,1
FDS-701698,2025-02-11T15:30:00,Austin,thai,rain,low,scooter,standard,22.69,2,11,3.45,4.53,1,24,2,29.9,53.5,0.15,3.1,1
FDS-701699,2025-02-11T16:05:00,Phoenix,burger,cold,medium,scooter,scheduled,34.64,4,21,3.65,4.96,1,62,0,42.4,61.8,0.02,3.5,1
FDS-701700,2025-02-11T16:40:00,New York,indian,clear,medium,bike,standard,32.65,5,25,7.68,4.51,1,60,0,61.4,88.6,0.099,3.59,1
FDS-701701,2025-02-11T17:15:00,Atlanta,mexican,cold,medium,car,standard,39.24,5,29,4.14,4.46,1,56,1,50.0,94.8,0.106,2.86,1
FDS-701702,2025-02-11T17:50:00,Chicago,sushi,cold,high,car,priority,23.46,3,23,8.62,4.38,1,43,7,61.8,81.7,0.081,3.57,1
FDS-701703,2025-02-11T18:25:00,Chicago,indian,storm,medium,car,scheduled,9,4,19,6.06,4.54,1,35,15,51.0,103.9,0.085,2.15,1
FDS-701704,2025-02-11T19:00:00,Atlanta,burger,heatwave,low,scooter,standard,31.71,3,18,5.94,4.48,1,58,22,46.3,89.7,0.115,2.26,1
FDS-701705,2025-02-11T19:35:00,New York,thai,rain,medium,car,priority,33.9,4,36,4.0,4.42,1,44,4,54.5,84.1,0.132,3.82,1
FDS-701706,2025-02-11T20:10:00,Phoenix,indian,clear,high,car,priority,21.07,2,30,5.17,4.65,1,70,12,51.1,107.6,0.077,2.9,1
FDS-701707,2025-02-11T20:45:00,New York,indian,heatwave,low,scooter,standard,55.5,3,12,3.52,4.6,1,16,18,31.6,50.7,0.055,3.43,1
FDS-701708,2025-02-11T21:20:00,Phoenix,salad,heatwave,medium,scooter,standard,11.76,4,26,2.62,4.71,2,26,9,43.3,70.3,0.119,3.09,1
FDS-701709,2025-02-11T21:55:00,Chicago,indian,clear,low,scooter,standard,45.39,4,20,1.28,4.61,1,8,12,31.5,39.5,0.088,4.56,0
FDS-701710,2025-02-11T22:30:00,Atlanta,thai,clear,medium,car,standard,23.71,6,18,1.59,4.81,1,45,14,31.3,53.6,0.049,3.46,1
FDS-701711,2025-02-11T23:05:00,Phoenix,thai,clear,high,car,scheduled,28.55,6,32,4.69,4.54,1,38,11,60.4,84.5,0.148,3.0,1
FDS-701712,2025-02-11T23:40:00,Atlanta,indian,storm,low,walker,scheduled,23.34,5,25,7.16,4.48,2,47,3,61.9,105.9,0.086,3.74,1
FDS-701713,2025-02-12T00:15:00,Phoenix,indian,clear,high,car,priority,18.95,4,25,4.59,4.9,1,28,10,44.3,75.0,0.112,3.22,1
FDS-701714,2025-02-12T00:50:00,Phoenix,indian,rain,high,car,standard,46.5,1,19,4.59,4.46,1,27,11,46.1,88.9,0.16,3.27,1
FDS-701715,2025-02-12T01:25:00,Phoenix,salad,heatwave,severe,bike,scheduled,47.53,5,20,3.17,4.73,2,68,4,43.0,99.2,0.174,2.57,1
FDS-701716,2025-02-12T02:00:00,New York,indian,cold,low,car,standard,32.22,2,14,4.6,4.92,2,63,19,37.6,80.6,0.043,2.82,1
FDS-701717,2025-02-12T02:35:00,Phoenix,mexican,cold,medium,car,priority,37.32,1,18,5.63,4.56,1,45,3,40.7,73.3,0.04,2.94,1
FDS-701718,2025-02-12T03:10:00,Seattle,thai,rain,high,walker,standard,13.54,3,17,0.71,4.64,1,38,11,23.6,71.1,0.107,2.92,1
FDS-701719,2025-02-12T03:45:00,New York,indian,clear,severe,bike,standard,30.62,4,25,4.67,4.49,1,43,17,47.7,95.9,0.071,2.82,1
FDS-701720,2025-02-12T04:20:00,Phoenix,salad,clear,medium,car,scheduled,37.28,4,29,7.77,4.6,1,12,6,70.9,89.5,0.098,3.37,1
FDS-701721,2025-02-12T04:55:00,Atlanta,thai,clear,medium,walker,standard,26.44,3,34,3.07,4.94,1,48,12,54.8,83.1,0.054,3.72,1
FDS-701722,2025-02-12T05:30:00,Chicago,pizza,cold,high,bike,scheduled,51.06,3,27,4.48,5,1,26,10,55.8,88.2,0.124,3.33,1
FDS-701723,2025-02-12T06:05:00,Phoenix,sushi,cold,medium,car,standard,30.13,2,20,6.22,4.46,1,22,14,50.9,84.8,0.146,3.05,1
FDS-701724,2025-02-12T06:40:00,New York,burger,cold,medium,bike,standard,16.86,3,24,3.94,4.24,1,43,14,45.8,68.4,0.076,3.35,1
FDS-701725,2025-02-12T07:15:00,New York,salad,clear,medium,scooter,priority,22.37,2,24,3.4,4.74,1,30,12,37.5,65.3,0.095,3.62,1
FDS-701726,2025-02-12T07:50:00,Chicago,mexican,storm,low,scooter,standard,33.52,5,22,2.86,5.0,2,29,11,41.5,63.4,0.109,3.02,1
FDS-701727,2025-02-12T08:25:00,Atlanta,thai,clear,medium,scooter,standard,31.54,6,25,9.12,4.76,2,40,6,66.9,87.1,0.164,3.42,1
FDS-701728,2025-02-12T09:00:00,Chicago,indian,clear,low,car,standard,36.34,2,29,3.4,4.42,1,37,9,50.3,64.0,0.125,3.75,1
FDS-701729,2025-02-12T09:35:00,Phoenix,sushi,clear,severe,scooter,priority,13.91,6,21,3.5,4.36,1,39,21,36.0,81.1,0.061,2.5,1
FDS-701730,2025-02-12T10:10:00,Chicago,sushi,heatwave,high,car,standard,24.74,5,25,9.72,4.87,1,35,17,70.8,124.4,0.14,2.8,1
FDS-701731,2025-02-12T10:45:00,Phoenix,thai,clear,severe,car,priority,51.35,6,27,3.13,4.71,1,57,6,40.0,76.5,0.119,3.48,1
FDS-701732,2025-02-12T11:20:00,Atlanta,indian,clear,medium,bike,scheduled,39.68,3,17,4.91,4.68,1,40,15,45.7,74.1,0.039,2.64,1
FDS-701733,2025-02-12T11:55:00,Phoenix,thai,heatwave,medium,car,priority,32.71,3,30,4.73,4.57,1,21,12,49.6,83.1,0.189,3.42,1
FDS-701734,2025-02-12T12:30:00,New York,burger,heatwave,medium,car,standard,19.07,5,23,7.58,4.63,1,33,18,58.9,93.7,0.113,2.95,1
FDS-701735,2025-02-12T13:05:00,Phoenix,pizza,clear,medium,bike,standard,26.13,3,29,4.08,5.0,1,66,12,52.3,105.3,0.125,3.04,1
FDS-701736,2025-02-12T13:40:00,New York,thai,clear,medium,car,scheduled,19.67,4,19,1.18,5,2,49,2,29.4,59.3,0.189,3.73,1
FDS-701737,2025-02-12T14:15:00,Seattle,pizza,clear,medium,car,standard,36.59,3,25,6.42,4.79,2,40,3,55.5,84.5,0.102,3.53,1
FDS-701738,2025-02-12T14:50:00,Seattle,indian,clear,low,bike,standard,25.6,3,26,4.16,4.6,1,17,10,49.1,59.1,0.121,3.67,0
FDS-701739,2025-02-12T15:25:00,Atlanta,sushi,rain,medium,walker,priority,20.68,5,21,9.09,4.77,2,40,12,60.7,103.5,0.064,3.13,1
FDS-701740,2025-02-12T16:00:00,Seattle,pizza,storm,medium,car,standard,11.54,5,20,5.17,4.67,1,56,14,49.1,92.6,0.14,2.97,1
FDS-701741,2025-02-12T16:35:00,Phoenix,salad,clear,high,car,scheduled,16.62,2,22,4.81,4.53,1,63,6,50.6,87.1,0.169,3.36,1
FDS-701742,2025-02-12T17:10:00,Austin,mexican,clear,high,walker,standard,34.61,1,11,7.85,4.6,1,34,3,50.4,81.9,0.052,3.76,1
FDS-701743,2025-02-12T17:45:00,Seattle,thai,clear,medium,bike,standard,18.72,5,24,3.06,4.59,1,67,14,43.1,83.4,0.133,3.11,1
FDS-701744,2025-02-12T18:20:00,Seattle,mexican,heatwave,medium,car,scheduled,41.99,7,24,3.87,4.69,1,47,21,49.7,98.5,0.02,3.68,1
FDS-701745,2025-02-12T18:55:00,Chicago,mexican,rain,medium,car,priority,9,3,16,5.35,4.59,1,24,15,36.6,75.7,0.111,3.23,1
FDS-701746,2025-02-12T19:30:00,Seattle,burger,clear,medium,scooter,standard,33.2,3,21,4.36,4.33,2,21,0,43.4,64.4,0.035,3.04,1
FDS-701747,2025-02-12T20:05:00,New York,sushi,cold,high,bike,standard,27.82,5,27,9.61,4.72,2,28,9,72.3,131.4,0.02,2.52,1
FDS-701748,2025-02-12T20:40:00,Phoenix,salad,clear,high,bike,standard,38.11,3,26,2.4,4.69,1,23,10,42.7,70.4,0.102,3.36,1
FDS-701749,2025-02-12T21:15:00,Phoenix,thai,rain,medium,car,standard,34.0,6,32,3.12,4.66,1,11,10,51.8,79.7,0.073,3.18,1
FDS-701750,2025-02-12T21:50:00,Chicago,indian,cold,high,car,priority,24.39,1,27,5.0,4.58,1,68,15,46.7,99.6,0.137,3.03,1
FDS-701751,2025-02-12T22:25:00,Chicago,pizza,cold,medium,bike,standard,32.61,3,28,6.7,4.99,1,34,9,62.9,95.2,0.066,3.3,1
FDS-701752,2025-02-12T23:00:00,Chicago,mexican,clear,medium,bike,standard,25.17,1,24,7.01,4.74,1,71,7,61.2,92.6,0.197,2.89,1
FDS-701753,2025-02-12T23:35:00,Seattle,burger,heatwave,high,walker,priority,34.74,4,17,4.21,4.67,1,9,24,33.8,75.8,0.093,3.21,1
FDS-701754,2025-02-13T00:10:00,New York,mexican,clear,high,walker,standard,25.88,5,27,1.3,4.97,1,8,12,38.2,65.9,0.11,3.27,1
FDS-701755,2025-02-13T00:45:00,New York,pizza,rain,high,scooter,scheduled,22.18,3,20,5.99,4.74,2,34,11,50.4,93.7,0.238,3.19,1
FDS-701756,2025-02-13T01:20:00,Phoenix,sushi,clear,medium,scooter,priority,28.85,4,9,3.68,4.63,1,79,17,25.5,65.3,0.172,3.02,1
FDS-701757,2025-02-13T01:55:00,Phoenix,thai,heatwave,medium,scooter,standard,31.98,3,20,5.44,4.59,1,12,16,46.5,72.2,0.086,3.76,1
FDS-701758,2025-02-13T02:30:00,Chicago,thai,clear,low,walker,scheduled,32.1,4,23,5.64,4.73,1,46,0,55.7,79.3,0.156,3.49,1
FDS-701759,2025-02-13T03:05:00,New York,thai,clear,high,bike,standard,27.35,5,26,6.08,4.63,1,35,3,59.3,80.5,0.023,3.81,1
FDS-701760,2025-02-13T03:40:00,Chicago,mexican,heatwave,severe,scooter,standard,28.62,4,22,7.5,4.42,1,39,10,59.4,100.4,0.182,2.62,1
FDS-701761,2025-02-13T04:15:00,Chicago,burger,clear,high,scooter,standard,20.26,1,22,4.84,4.85,1,57,7,46.0,80.8,0.033,3.18,1
FDS-701762,2025-02-13T04:50:00,Seattle,burger,rain,medium,walker,scheduled,19.62,3,19,1.85,4.78,1,32,12,34.2,72.3,0.168,2.75,1
FDS-701763,2025-02-13T05:25:00,New York,burger,clear,severe,scooter,scheduled,37.06,2,19,7.8,4.41,1,42,10,59.0,94.9,0.189,3.1,1
FDS-701764,2025-02-13T06:00:00,New York,thai,clear,low,walker,standard,36.7,3,24,1.95,4.53,1,34,8,37.7,52.1,0.027,3.35,1
FDS-701765,2025-02-13T06:35:00,Austin,sushi,clear,medium,scooter,standard,41.66,2,15,0.44,4.93,1,56,20,23.4,69.3,0.114,2.65,1
FDS-701766,2025-02-13T07:10:00,Seattle,burger,clear,medium,bike,standard,22.36,5,30,3.44,4.45,1,40,6,48.7,78.0,0.064,3.65,1
FDS-701767,2025-02-13T07:45:00,Chicago,pizza,rain,medium,scooter,standard,30.61,5,30,1.41,4.87,1,69,0,40.7,80.4,0.02,2.98,1
FDS-701768,2025-02-13T08:20:00,Chicago,mexican,rain,medium,scooter,standard,32.62,1,23,5.77,4.39,1,53,7,52.3,92.1,0.126,2.72,1
FDS-701769,2025-02-13T08:55:00,Chicago,sushi,storm,medium,scooter,standard,24.14,5,26,7.25,4.89,1,46,17,63.0,98.7,0.086,3.71,1
